row,anon_student_id,problem_hierarchy,problem_name,problem_view,step_name,step_start_time,first_transaction_time,correct_transaction_time,step_end_time,step_duration,correct_step_duration,error_step_duration,correct_first_attempt,incorrects,hints,corrects,KC,opportunity
216115,t0fI2c7EMH,"Unit ES_01, Section ES_01-5",EG15A,1,(38+42.5)*27 = y,38:29.0,38:35.0,38:35.0,38:35.0,6,6,,1,0,0,1,"[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]","14"
215388,t0fI2c7EMH,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE1TRE,1,R4C2,34:09.0,34:12.0,34:12.0,34:12.0,3,3,,1,0,0,1,"Using simple numbers~~Using small numbers~~Find Y, positive slope~~Entering a computed linear value","76~~96~~21~~1"
215197,t0fI2c7EMH,"Unit ES_01, Section ES_01-1",EG2,1,4+36,49:02.0,49:04.0,49:04.0,49:04.0,2,2,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"2"
215842,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-1",LDEMO_GRPH,2,R8C1,06:40.0,06:54.0,06:54.0,06:54.0,14,14,,1,0,0,1,"Using simple numbers~~Using small numbers~~Find X, Simple","5~~5~~1"
215950,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01,1,R5C1,42:43.0,42:49.0,42:49.0,42:49.0,6,6,,1,0,0,1,Entering a given,"110"
215288,t0fI2c7EMH,"Unit ES_02, Section ES_02-2",EG28,1,2+6*1,09:58.0,10:02.0,10:02.0,10:02.0,4,4,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","24"
216029,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-3",L3NOV10C,1,R4C1,23:08.0,23:31.0,23:33.0,23:33.0,25,,25,0,1,0,1,Entering a given,"24"
215553,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,5,1+3y-1 = -8-1,20:33.0,20:38.0,20:38.0,20:38.0,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"35"
215313,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T36,1,R5C1,55:53.0,56:00.0,56:12.0,56:12.0,19,,19,0,2,0,1,Entering a given,"50"
215898,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-4",BH1T29C,1,R6C2,27:43.0,27:55.0,27:55.0,27:55.0,12,12,,1,0,0,1,Entering a given,"30"
215299,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-4",L5FB04C,1,R2C1,02:45.0,02:49.0,03:27.0,03:27.0,19,,19,0,4,0,1,Identifying units,"49"
215861,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-3",L3NOV10C,1,yMax,24:44.0,24:54.0,24:54.0,24:54.0,10,10,,1,0,0,2,Changing axis bounds,"11"
215726,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",DEC01C,1,R2C1,45:33.0,45:40.0,45:40.0,45:40.0,7,7,,1,0,0,1,Identifying units,"44"
215841,t0fI2c7EMH,"Unit ES_02, Section ES_02-7",EG41,2,y/-9 = -6-1,38:55.0,38:59.0,38:59.0,38:59.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"21"
215318,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01,1,R4C1,42:37.0,42:43.0,42:43.0,42:43.0,6,6,,1,0,0,1,Entering a given,"109"
215828,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-4",BH1T29C,1,XLabel,28:26.0,28:27.0,28:27.0,28:27.0,1,1,,1,0,0,1,Labelling the axes,"14"
215455,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,2,R3C1,39:02.0,39:06.0,39:06.0,39:06.0,4,4,,1,0,0,1,Define Variable,"26"
215452,t0fI2c7EMH,"Unit ES_01, Section ES_01-4",EG8C,1,FinalAnswer,38:08.0,38:15.0,38:15.0,38:25.0,12,12,,1,0,0,2,perform-mult-sp~~combine-like-terms-whole-sp,"12~~7"
215578,t0fI2c7EMH,"Unit ES_01, Section ES_01-4",EG6C,1,FinalAnswer,37:51.0,37:55.0,37:55.0,38:02.0,7,7,,1,0,0,2,combine-like-terms-sp~~perform-mult-whole-sp,"7~~7"
216025,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T10C,1,R7C2,00:11.0,00:16.0,00:16.0,00:16.0,5,5,,1,0,0,1,Entering a given,"60"
215610,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,4,5 = -10x,20:10.0,20:15.0,20:15.0,20:15.0,5,5,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]","36~~23"
215306,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",BH1T41C,1,R6C2,06:01.0,06:12.0,06:26.0,06:26.0,25,,25,0,2,0,1,Entering a given,"71"
216073,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-4",BH1T29C,1,R2C2,26:54.0,26:55.0,26:55.0,26:55.0,1,1,,1,0,0,1,Identifying units,"10"
215678,t0fI2c7EMH,"Unit ES_02, Section ES_02-8",EG41,4,#NAME?,25:26.0,25:33.0,25:33.0,25:33.0,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]","37"
215606,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG28,2,49,16:28.0,16:30.0,16:30.0,16:30.0,2,2,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","19"
216034,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",BH1T41C,1,R3C1,05:39.0,05:48.0,05:48.0,05:48.0,9,9,,1,0,0,1,Define Variable,"17"
215746,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,6,-3 = -1-8x,20:58.0,21:05.0,21:05.0,21:05.0,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]","30~~7"
215246,t0fI2c7EMH,"Unit ES_02, Section ES_02-8",EG41,3,#NAME?,41:09.0,41:14.0,41:14.0,41:14.0,5,5,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]","29~~20"
215699,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-2",REAL17C,1,R2C2,16:01.0,16:05.0,16:05.0,16:05.0,4,4,,1,0,0,1,Identifying units,"7"
215993,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,3,5+2 = -6y-2+2,43:36.0,43:41.0,43:41.0,43:41.0,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"16"
215633,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG34,1,FinalAnswer,16:08.0,16:11.0,16:11.0,16:19.0,7,7,,1,0,0,2,perform-mult-sp~~combine-like-terms-whole-sp,"25~~20"
215930,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",L2FB15A,1,R5C1,09:07.0,09:11.0,09:11.0,09:11.0,4,4,,1,0,0,1,Entering a given,"78"
215292,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG28,3,22,04:27.0,04:30.0,04:30.0,04:30.0,3,3,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"26"
215599,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-3",L3NOV10C,1,R6C1,24:05.0,24:11.0,24:11.0,24:11.0,6,6,,1,0,0,1,Entering a given,"26"
216052,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01A,1,R6C2,04:54.0,05:03.0,05:03.0,05:03.0,9,9,,1,0,0,1,Entering a given,"67"
215712,t0fI2c7EMH,"Unit ES_02, Section ES_02-6",EG40,6,-4+7 = -3y-7+7,23:25.0,23:28.0,23:28.0,23:32.0,7,7,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","12"
215727,t0fI2c7EMH,"Unit ES_02, Section ES_02-6",EG40,2,6x = -2,27:43.0,27:48.0,27:48.0,27:48.0,5,5,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]","8~~22"
216114,t0fI2c7EMH,"Unit ES_02, Section ES_02-7",EG41,2,y/-9 = -7,38:59.0,39:11.0,39:11.0,39:11.0,12,12,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]","25~~17"
215587,t0fI2c7EMH,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE1TRE,1,R4C1,34:06.0,34:09.0,34:09.0,34:09.0,3,3,,1,0,0,1,Entering a given~~Entering a given linear value,"137~~1"
215386,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,1,R4C1,02:39.0,02:46.0,02:46.0,02:46.0,7,7,,1,0,0,1,Entering a given,"61"
215277,t0fI2c7EMH,"Unit ES_01, Section ES_01-1",EG1,1,10+18,48:53.0,48:56.0,48:56.0,48:56.0,3,3,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"1"
215537,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-3",BH1T39A,1,yScale,21:24.0,21:27.0,21:27.0,21:27.0,3,3,,1,0,0,1,Changing axis intervals,"7"
215211,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-1",LDEMO_WSLVR,1,R4C1,53:18.0,53:23.0,53:23.0,53:23.0,5,5,,1,0,0,1,Entering a given,"45"
215323,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,YLabel,08:56.0,09:03.0,09:03.0,09:03.0,7,7,,1,0,0,1,Labelling the axes,"3"
215216,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-4",BH1T29C,1,R7C1,28:55.0,29:33.0,29:33.0,29:33.0,38,38,,1,0,0,1,"Using simple numbers~~Using large numbers~~Find X, negative slope","37~~9~~2"
215780,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,yMax,09:44.0,09:50.0,09:50.0,09:51.0,7,7,,1,0,0,2,Changing axis bounds,"4"
215795,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-1",LDEMO_WSLVR,2,R6C2,28:09.0,29:00.0,29:00.0,29:00.0,51,51,,1,0,0,1,Entering a given,"91"
216007,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T36C,1,R4C1,34:11.0,34:16.0,34:16.0,34:16.0,5,5,,1,0,0,1,Entering a given,"93"
215554,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG35C,3,x = -21(-17-39),17:54.0,17:59.0,17:59.0,17:59.0,5,5,,1,0,0,1,"[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]","43"
216062,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T36,1,R6C2,56:12.0,56:27.0,56:27.0,56:27.0,15,15,,1,0,0,1,Entering a given,"51"
215337,t0fI2c7EMH,"Unit ES_02, Section ES_02-7",EG41,5,1-8 = y/-10+8-8,24:26.0,24:33.0,24:33.0,24:33.0,7,7,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"43"
215956,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-4",REAL19B,1,R6C1,32:50.0,32:54.0,32:54.0,32:54.0,4,4,,1,0,0,1,Entering a given,"35"
215783,t0fI2c7EMH,"Unit ES_02, Section ES_02-2",EG28,2,-15,10:38.0,10:42.0,10:42.0,10:42.0,4,4,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","25"
215744,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-1",LDEMO_WSLVR,2,25.5H = 102,34:02.0,34:41.0,34:41.0,34:41.0,39,39,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]","11~~33"
215600,t0fI2c7EMH,"Unit ES_02, Section ES_02-8",EG41,3,#NAME?,40:56.0,41:01.0,41:01.0,41:01.0,5,5,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]","24"
215282,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01A,1,R6C1,05:03.0,05:07.0,05:07.0,05:07.0,4,4,,1,0,0,1,"Using small numbers~~Find X, Simple~~Using difficult numbers","44~~7~~11"
215718,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-3",BH1T39A,1,R8C1,22:33.0,22:34.0,22:34.0,22:34.0,1,1,,1,0,0,1,"Using simple numbers~~Using small numbers~~Find X, positive slope","27~~27~~3"
215552,t0fI2c7EMH,"Unit ES_02, Section ES_02-7",EG41,1,#NAME?,28:30.0,28:40.0,28:40.0,28:40.0,10,10,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]","19"
215969,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T36,1,R4C1,55:50.0,55:53.0,55:53.0,55:53.0,3,3,,1,0,0,1,Entering a given,"49"
215741,t0fI2c7EMH,"Unit ES_02, Section ES_02-3",EG32A,1,#NAME?,12:08.0,12:12.0,12:12.0,12:12.0,4,4,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","27"
215962,t0fI2c7EMH,"Unit ES_02, Section ES_02-8",EG41,2,9+3 = y/4-3+3,40:36.0,40:41.0,40:41.0,40:43.0,7,7,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","8"
215905,t0fI2c7EMH,"Unit ES_02, Section ES_02-2",EG29,2,4-3*-1,11:21.0,11:28.0,11:28.0,11:28.0,7,7,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","26"
215428,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-4",L5FB04C,1,R6C1,04:34.0,04:52.0,04:52.0,04:52.0,18,18,,1,0,0,1,"Using small numbers~~Find X, negative slope~~Using difficult numbers","89~~9~~53"
215411,t0fI2c7EMH,"Unit ES_01, Section ES_01-4",EG7A,1,y = 67*15,52:52.0,52:59.0,52:59.0,52:59.0,7,7,,1,0,0,1,[SkillRule: Select Multiply; {MT; MT no fraction coeff}],"4"
216116,t0fI2c7EMH,"Unit ES_01, Section ES_01-2",EG1,2,1+0*7,51:25.0,51:29.0,51:29.0,51:29.0,4,4,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","6"
215590,t0fI2c7EMH,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE1TRE,1,R4C3,34:12.0,34:20.0,34:20.0,34:20.0,8,8,,1,0,0,1,"Using simple numbers~~Using small numbers~~Find Y, any form~~Entering a computed quadratic value","77~~97~~1~~1"
215186,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,1,R6C1,03:17.0,03:33.0,03:33.0,03:33.0,16,16,,1,0,0,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","59~~26~~8"
215725,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-1",LDEMO_GRPH,2,R5C2,03:54.0,04:36.0,04:36.0,04:36.0,42,42,,1,0,0,1,"Find Y, Simple~~Using simple numbers~~Using small numbers","2~~2~~2"
215988,t0fI2c7EMH,"Unit ES_02, Section ES_02-7",EG41,2,1+(y/-9)-1 = -6-1,38:49.0,38:55.0,38:55.0,38:55.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"20"
215998,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG34B,1,x = -23*44,15:15.0,15:20.0,15:20.0,15:20.0,5,5,,1,0,0,1,[SkillRule: Select Multiply; {MT; MT no fraction coeff}],"20"
215409,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG34C,1,(-14-1)*17 = x,16:40.0,16:45.0,16:45.0,16:45.0,5,5,,1,0,0,1,"[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]","40"
215624,t0fI2c7EMH,"Unit ES_01, Section ES_01-2",EG4,2,FinalAnswer,51:11.0,51:15.0,51:15.0,51:21.0,6,6,,1,0,0,2,perform-mult-sp~~combine-like-terms-whole-sp,"4~~4"
215774,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",DEC01A,1,R7C2,07:57.0,08:01.0,08:01.0,08:01.0,4,4,,1,0,0,1,Entering a given,"76"
215687,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-1",LDEMO_WSLVR,2,R4C1,24:51.0,25:19.0,25:19.0,25:19.0,28,28,,1,0,0,1,Entering a given,"89"
215929,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,1,3+10 = -9x-10+10,42:23.0,42:29.0,42:29.0,42:29.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"12"
215822,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG28,3,22,04:20.0,04:27.0,04:27.0,04:27.0,7,7,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","20"
216121,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T10B,1,R6C1,38:17.0,38:26.0,38:26.0,38:26.0,9,9,,1,0,0,1,"Using small numbers~~Find X, Simple~~Using difficult numbers","70~~11~~34"
215204,t0fI2c7EMH,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE1TRE,1,R6C1,34:47.0,34:51.0,35:00.0,35:00.0,12,,12,0,3,0,1,Entering a computed linear value,"3"
215748,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,R2C1,07:47.0,07:53.0,08:23.0,08:23.0,36,,36,0,6,0,1,Identifying units,"4"
215401,t0fI2c7EMH,"Unit ES_02, Section ES_02-9",EG44,1,9/y = -1,41:22.0,41:30.0,41:30.0,41:30.0,8,8,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]","1"
215957,t0fI2c7EMH,"Unit ES_01, Section ES_01-2",EG1,1,6+3,50:28.0,50:32.0,50:32.0,50:32.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"4"
215834,t0fI2c7EMH,"Unit ES_02, Section ES_02-2",EG28,2,FinalAnswer,10:42.0,10:47.0,10:47.0,10:54.0,8,8,,1,0,0,2,combine-like-terms-sp~~perform-mult-whole-sp,"10~~10"
215692,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,2,R5C1,41:22.0,41:32.0,41:44.0,41:44.0,22,,22,0,1,0,1,"Entering a given~~Convert unit, mixed","108~~2"
215559,t0fI2c7EMH,"Unit ES_02, Section ES_02-5",EG40,2,6y-3 = -5,42:57.0,43:04.0,43:04.0,43:04.0,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]","13~~3"
215997,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",REAL13A,1,R2C1,57:11.0,57:13.0,57:13.0,57:13.0,2,2,,1,0,0,1,Identifying units,"19"
215921,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG35,1,#NAME?,16:30.0,16:34.0,16:34.0,16:34.0,4,4,,1,0,0,1,[SkillRule: Select Multiply; {MT; MT no fraction coeff}],"23"
216041,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG2-FIXED,2,2y = 5+3,03:23.0,03:25.0,03:25.0,03:25.0,2,2,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"25"
215598,t0fI2c7EMH,"Unit ES_02, Section ES_02-6",EG40,4,-7-8x+7 = -9+7,21:35.0,21:55.0,21:55.0,22:00.0,25,25,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","10"
215945,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01A,1,R5C1,04:42.0,04:54.0,04:54.0,04:54.0,12,12,,1,0,0,1,Entering a given,"66"
215442,t0fI2c7EMH,"Unit ES_02, Section ES_02-2",EG29,1,FinalAnswer,06:36.0,06:39.0,06:46.0,06:55.0,15,,15,0,1,0,2,combine-like-terms-sp~~perform-mult-whole-sp,"8~~8"
215931,t0fI2c7EMH,"Unit ES_01, Section ES_01-4",EG11B,1,y = 12*9,56:14.0,56:17.0,56:17.0,56:17.0,3,3,,1,0,0,1,[SkillRule: Select Multiply; {MT; MT no fraction coeff}],"8"
215839,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG29,2,41,04:33.0,04:38.0,04:38.0,04:38.0,5,5,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","21"
215402,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",PERCENT01,1,R3C1,42:30.0,42:35.0,42:35.0,42:35.0,5,5,,1,0,0,1,Define Variable,"27"
215209,t0fI2c7EMH,"Unit ES_01, Section ES_01-2",EG2,1,7+3*3,50:36.0,50:40.0,50:40.0,50:40.0,4,4,,1,0,0,1,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]","5"
215987,t0fI2c7EMH,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,R6C1,08:43.0,08:51.0,08:51.0,08:51.0,8,8,,1,0,0,1,"Entering a given~~Convert unit, standard","8~~2"
215857,t0fI2c7EMH,"Unit ES_02, Section ES_02-4",EG34B,1,FinalAnswer,15:06.0,15:15.0,15:15.0,15:30.0,19,19,,1,0,0,2,perform-mult-sp~~combine-like-terms-whole-sp,"23~~18"
215679,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",BH1T41,1,R7C1,44:46.0,44:51.0,44:51.0,44:51.0,5,5,,1,0,0,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","77~~22~~41"
215833,t0fI2c7EMH,"Unit ES_02, Section ES_02-1",EG28,2,49,16:30.0,16:32.0,16:32.0,16:32.0,2,2,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],"11"
215880,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,2,R4C1,41:10.0,41:22.0,41:22.0,41:22.0,12,12,,1,0,0,1,Entering a given,"107"
216040,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-3",PERCENT14B,1,R5C1,47:51.0,47:57.0,47:57.0,47:57.0,6,6,,1,0,0,1,Entering a given,"124"
215831,t0fI2c7EMH,"Unit ES_02, Section ES_02-6",EG40,4,-7-8x = -9,21:29.0,21:35.0,21:35.0,21:35.0,6,6,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]","31~~8"
215591,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,2,R6C2,39:11.0,39:14.0,41:07.0,41:07.0,25,,25,0,3,0,1,Entering a given,"105"
215731,t0fI2c7EMH,"Unit CTA1_04, Section CTA1_04-2",BH1T31B,1,R7C2,03:33.0,03:39.0,03:42.0,03:42.0,9,,9,0,1,0,1,Entering a given,"64"
